Tanggal,AALI,ACES,ADHI,ADRO,AKRA,AMRT,ANTM,ASII,ASRI,BBCA,BBKP,BBNI,BBRI,BBTN,BDMN,BFIN,BHIT,BISI,BKSL,BMRI,BMTR,BNBR,BRPT,BSDE,BUMI,BWPT,CPIN,CTRA,DEWA,DOID,ELSA,ELTY,EMTK,ENRG,EXCL,GGRM,GJTL,HEXA,HMSP,ICBP,IMAS,INCO,INDF,INDY,INKP,INTA,INTP,ISAT,ITMG,JPFA,JSMR,KIJA,KLBF,LPKR,LPPF,LSIP,MAIN,MAPI,MEDC,MIRA,MLPL,MNCN,MPPA,PGAS,PTBA,PWON,SCMA,SGRO,SMCB,SMGR,SMRA,SSIA,TINS,TKIM,TLKM,TPIA,TRAM,UNSP,UNTR,UNVR
2010-11-01,14380.6796875,188.165817260742,563.084838867188,472.548553466797,129.208129882812,185.461883544922,1952.79016113281,2728.33862304688,259.309844970703,897.706787109375,317.461456298828,1135.67578125,537.366333007812,1060.66186523438,4002.67651367188,88.7153015136719,114.121063232422,1121.158203125,432.978057861328,909.513610839844,435.552581787109,3800,114.106071472168,944.950256347656,2579.6455078125,815.533996582031,1501.91455078125,297.729858398438,72,1168.50256347656,183.387420654297,1600,84.8709945678711,984,4248.693359375,25593.3984375,1996.52099609375,996.765380859375,500.932037353516,1878.04028320312,3092.92724609375,3735.45581054688,2787.93383789062,2276.76708984375,1550.13146972656,361.598052978516,9799.7626953125,984.464111328125,8753.451171875,433.133636474609,2839.25415039062,117.497581481934,534.788879394531,478.211669921875,1269.39294433594,1391.974609375,97.0290298461914,209.455337524414,536.806457519531,230,198.910614013672,535.426879882812,876.3583984375,2109.58276367188,921.794555664062,187.292617797852,76.6930694580078,1784.00537109375,1750.11352539062,6245.42626953125,483.080932617188,127.219505310059,1209.3916015625,2076.36987304688,819.973266601562,123.612586975098,576.593933105469,3556.080078125,9349.181640625,1917.53454589844
2010-12-01,15601.400390625,207.509872436523,575.738403320312,518.278991699219,153.102752685547,250.157943725586,1952.79016113281,2867.64624023438,273.201446533203,949.640258789062,322.421813964844,1146.20336914062,539.785034179688,993.991638183594,3510.0400390625,91.7957077026367,155.014434814453,1053.55078125,432.978057861328,926.546325683594,595.954711914062,3800,113.13907623291,859.045776367188,2944.68969726562,1031.41052246094,1439.33483886719,285.494323730469,71,1493.08679199219,192.261032104492,1570,100.526802062988,992,4021.08471679688,25153.2109375,1996.52099609375,1088.07214355469,529.443420410156,1721.53698730469,3358.03588867188,4069.34985351562,2970.74877929688,2758.390625,1412.34204101562,393.740112304688,9416.0390625,984.464111328125,9056.8359375,401.285583496094,2798.40063476562,114.631774902344,496.589721679688,503.016418457031,1269.39294433594,1575.93615722656,104.575729370117,251.817138671875,540.812744140625,265,271.241729736328,774.309692382812,1005.70971679688,2176.099609375,1134.84936523438,185.234466552734,82.5031509399414,1920.07348632812,1712.06811523438,6455.396484375,453.929412841797,187.800201416016,1266.98168945312,2076.36987304688,822.75927734375,153.953872680664,595.813720703125,3748.30053710938,9674.3681640625,2109.28833007812
2011-01-01,12921.771484375,186.407257080078,499.816833496094,457.305084228516,127.438194274902,231.539428710938,1952.79016113281,2570.63037109375,226.896118164062,838.354431152344,297.6201171875,953.937133789062,498.65869140625,806.103088378906,3663.98901367188,70.2329559326172,160.720504760742,777.486511230469,432.978057861328,848.146179199219,660.134338378906,3800,97.6670608520508,687.236572265625,2652.654296875,927.469970703125,1186.28747558594,248.787902832031,61,1187.05029296875,177.4716796875,1300,90.638916015625,856,3983.15014648438,23423.9296875,1974.81945800781,1042.41870117188,479.602294921875,1684.712890625,2960.3740234375,3839.79711914062,2864.10693359375,2378.92993164062,1360.67102050781,429.89990234375,7999.2041015625,888.75244140625,8262.689453125,385.361572265625,2451.154296875,99.347541809082,431.651000976562,421.646209716797,1269.39294433594,1447.16333007812,104.575729370117,202.395080566406,516.776611328125,240,280.283142089844,733.123107910156,1133.95458984375,2077.74487304688,976.613525390625,179.059982299805,80.1791000366211,1723.53051757812,1499.01037597656,5294.1083984375,362.310668945312,195.87760925293,1266.98168945312,1989.85437011719,781.362487792969,170.810119628906,576.593933105469,3267.74926757812,8678.478515625,1923.92651367188
2011-02-01,13011.091796875,175.855895996094,525.1240234375,497.954437255859,138.057998657227,227.170761108398,1952.79016113281,2736.22338867188,226.896118164062,934.80224609375,288.417694091797,1050.07019042969,483.236206054688,806.103088378906,3941.09716796875,72.6972885131836,170.230590820312,692.977172851562,432.978057861328,840.802856445312,815.999450683594,3800,95.7330627441406,639.511840820312,2920.353515625,831.524841308594,1210.17260742188,252.866439819336,63,1075.76440429688,174.51383972168,1430,110.414680480957,864,4324.5634765625,22983.748046875,1779.5078125,1042.41870117188,483.363983154297,1684.712890625,2960.3740234375,4215.4296875,2894.57592773438,2218.388671875,1326.22375488281,437.935424804688,8501,920.656311035156,8155.61767578125,382.1767578125,2594.13818359375,116.54231262207,446.930755615234,399.454254150391,1269.39294433594,1318.39013671875,104.575729370117,225.929397583008,468.704254150391,235,221.514083862305,906.107116699219,1187.95227050781,1745.79772949219,991.447937011719,177.001800537109,88.313232421875,1572.34350585938,1392.48168945312,5908.9091796875,416.449096679688,222.129241943359,1243.94567871094,1799.5205078125,771.013366699219,166.31510925293,605.423645019531,3363.859375,9430.4755859375,2070.9375
2011-03-01,13517.2470703125,179.373001098633,531.450805664062,447.142700195312,156.111740112305,240.276779174805,1952.79016113281,2996.44067382812,263.940368652344,1031.24975585938,350.221496582031,1175.78295898438,591.193298339844,1018.23541259766,4033.466796875,81.9384765625,165.475540161133,974.675048828125,432.978057861328,985.768615722656,770.156799316406,3800,92.8320541381836,801.776123046875,3261.06127929688,935.465576171875,1612.23681640625,301.808380126953,60,1038.6689453125,174.51383972168,1400,101.350807189941,1024,4134.88916015625,26316.55078125,1931.4169921875,943.503173828125,492.767822265625,1951.68920898438,3313.85131835938,3985.87744140625,3290.67602539062,2305.95629882812,1464.01318359375,574.539123535156,9652.177734375,966.233581542969,8244.8447265625,439.503173828125,2777.97509765625,111.765991210938,519.509094238281,451.235412597656,1344.06311035156,1395.04077148438,104.575729370117,258.87744140625,460.692169189453,190,245.079406738281,774.309692382812,1163.54235839844,1917.91857910156,1038.42456054688,183.176300048828,94.1232986450195,1980.54821777344,1540.86083984375,6216.3076171875,483.080932617188,222.129241943359,1278.49975585938,2041.76330566406,760.664184570312,177.552627563477,566.984069824219,3459.9697265625,8820.74609375,1955.88549804688
2011-04-01,13785.2109375,186.407257080078,518.797241210938,447.142700195312,181.599411010742,249.014083862305,1952.79016113281,2951.75634765625,273.201446533203,1098.021484375,370.82275390625,1197.96752929688,663.164611816406,1036.41809082031,3890.81176757812,97.3404541015625,159.769485473633,940.871459960938,432.978057861328,1036.50695800781,687.639953613281,3800,102.502059936523,878.135620117188,3334.07006835938,959.451782226562,1536.60107421875,318.122314453125,86,1205.59802246094,174.51383972168,1440,131.838439941406,1256,5159.12646484375,25530.513671875,2018.22216796875,859.805114746094,526.6220703125,1988.51330566406,3888.2529296875,4152.82421875,3382.08349609375,2364.33471679688,1386.50671386719,582.574645996094,10035.9033203125,975.348999023438,8423.794921875,464.981658935547,2696.26953125,124.184425354004,546.248718261719,576.989562988281,1269.39294433594,1502.35131835938,104.575729370117,308.299468994141,440.662109375,185,240.366348266602,724.885681152344,1130.99572753906,1967.095703125,1102.70776367188,179.059982299805,97.6093521118164,2041.02258300781,1712.06811523438,6489.55322265625,524.725769042969,228.187362670898,1324.57177734375,1886.03588867188,796.88623046875,196.65641784668,576.593933105469,3748.30053710938,9450.80078125,1955.88549804688
2011-05-01,14438.1875,189.924392700195,493.490081787109,502.244384765625,195.405197143555,303.622436523438,1952.79016113281,3148.53442382812,287.093048095703,1053.50732421875,381.123443603516,1146.20336914062,660.282287597656,1006.11364746094,3890.81176757812,119.519271850586,213.977005004883,878.897888183594,432.978057861328,1043.75537109375,770.156799316406,3800,101.535079956055,868.5908203125,3212.388671875,975.442626953125,1536.60107421875,338.514770507812,100,1085.03820800781,171.555953979492,1610,144.198257446289,1552,4746.5927734375,27385.564453125,2582.45629882812,996.765380859375,544.48974609375,1859.62854003906,3799.88256835938,4087.16577148438,3290.67602539062,2510.28149414062,1291.77612304688,632.388610839844,9976.8671875,957.117980957031,8459.794921875,531.862548828125,2839.25415039062,118.452835083008,546.248718261719,503.016418457031,1269.39294433594,1487.02136230469,104.575729370117,320.066589355469,416.626098632812,171,235.653289794922,799.021789550781,1090.3125,1991.68420410156,1050.78649902344,205.816070556641,115.039581298828,2086.37866210938,1730.36572265625,6626.1748046875,474.751831054688,268.574493408203,1197.87377929688,1851.43005371094,796.88623046875,195.532653808594,576.593933105469,4276.9072265625,9724.2685546875,1879.18371582031
2011-06-01,14377.0107421875,217.115432739258,506.143524169922,502.244384765625,225.917282104492,297.069488525391,1952.79016113281,3405.77685546875,300.984649658203,1146.34008789062,366.411071777344,1166.73181152344,675.879455566406,1044.15625,3765.30200195312,135.537292480469,223.487075805664,738.092651367188,432.978057861328,1062.18676757812,770.156799316406,3800,95.7330627441406,859.045776367188,2871.68090820312,951.456298828125,1618.63745117188,350.750152587891,105,951.062744140625,156.766677856445,1480,152.438201904297,1640,4746.5927734375,31315.75,2724.0341796875,1050.02783203125,559.162719726562,2033.88452148438,3623.14379882812,3851.77954101562,3503.96069335938,2247.57763671875,1110.927734375,611.989013671875,10224.5341796875,929.771789550781,8054.8046875,633.776489257812,2961.81127929688,120.36336517334,526.529541015625,480.824584960938,1210.99548339844,1463.69482421875,104.575729370117,374.195526123047,376.568145751953,160,197.948745727539,757.8349609375,984.535888671875,1979.39013671875,1028.53454589844,201.699737548828,139.303588867188,2086.37866210938,1691.91333007812,6557.86376953125,478.880157470703,274.632568359375,1151.80163574219,1643.79260253906,792.151306152344,176.428863525391,581.44775390625,4036.63110351562,10652.6279296875,1949.005859375
2011-07-01,14377.0107421875,247.619232177734,467.651519775391,543.244018554688,324.257781982422,358.230773925781,1997.27124023438,3778.24169921875,393.773590087891,1243.74108886719,446.065612792969,1339.85961914062,717.472106933594,1050.33447265625,3420.14868164062,174.966354370117,247.262313842773,823.257019042969,432.978057861328,1158.07885742188,797.662353515625,3800,97.6670608520508,980.34619140625,3009.58740234375,991.433532714844,2216.4765625,453.870971679688,118,922.813354492188,173.295440673828,1690,187.457778930664,2040,4437.8701171875,32554.17578125,2854.78784179688,1225.0322265625,625.636596679688,2184.54272460938,5534.7138671875,3637.79223632812,3955.12426757812,2190.09912109375,1102.31579589844,685.427612304688,9265.0478515625,1004.97900390625,9089.77734375,728.636657714844,3344.62548828125,175.768737792969,542.13037109375,576.989562988281,1362.3701171875,1479.43347167969,104.575729370117,437.532135009766,400.604370117188,160,212.087936401367,881.395141601562,992.672607421875,2028.40576171875,1076.43127441406,185.234466552734,160.076934814453,2278.66064453125,1595.78161621094,6619.7392578125,537.690002441406,343.290679931641,1171.18505859375,1764.91430664062,792.151306152344,161.820129394531,571.756958007812,4180.79638671875,11679.388671875,2040.56958007812
2011-08-01,13153.4345703125,236.853179931641,382.025207519531,415.120361328125,302.601165771484,292.700744628906,1997.27124023438,3545.11645507812,393.773590087891,1198.78674316406,366.411071777344,1242.0048828125,681.07861328125,963.836364746094,3263.26123046875,170.037673950195,199.711853027344,704.026733398438,432.978057861328,1010.55249023438,705.97705078125,3800,82.1950531005859,999.568664550781,2491.54370117188,959.451782226562,2236.81079101562,412.610046386719,94,809.815734863281,143.416915893555,1430,197.757675170898,1528,3897.60815429688,35176.421875,2527.90380859375,1225.0322265625,606.08544921875,1996.22021484375,4979.02001953125,3124.22119140625,3799.41088867188,1866.728515625,998.973693847656,620.148803710938,9115.12890625,968.099060058594,7766.81201171875,677.082214355469,3365.66137695312,171.947677612305,542.13037109375,547.400268554688,1369.47094726562,1510.91088867188,104.575729370117,394.96142578125,380.574157714844,160,169.670364379883,815.496337890625,951.989318847656,1505.35766601562,962.7236328125,181.118133544922,146.635345458984,2185.01684570312,1491.95971679688,6374.5625,508.285095214844,339.252014160156,1063.62719726562,1747.611328125,781.373779296875,173.057632446289,542.6845703125,3598.47290039062,10096.466796875,2210.61767578125
2011-09-01,11807.501953125,236.853179931641,335.918701171875,352.596008300781,274.053985595703,323.281463623047,1997.27124023438,3411.13696289062,360.959075927734,1153.83215332031,297.377075195312,1121.56787109375,608.291625976562,747.591186523438,2972.87158203125,147.858871459961,174.034637451172,567.763488769531,432.978057861328,929.413330078125,751.819702148438,3800,81.2280426025391,836.177612304688,1924.16247558594,847.515686035156,1952.12573242188,420.862182617188,75,649.735900878906,118.318977355957,1120,170.977966308594,1056,3839.72265625,33577.4921875,2157.43505859375,1155.34436035156,593.457763671875,1854.97790527344,4756.7421875,2589.251953125,3145.41357421875,1322.87866210938,775.065734863281,546.710144042969,8395.5126953125,968.099060058594,7274.62646484375,594.594970703125,3344.62548828125,132.781799316406,507.028533935547,503.016418457031,1369.47094726562,1290.56958007812,118.641464233398,406.786651611328,344.519805908203,160,132.908462524414,840.208374023438,764.84619140625,1365.02783203125,849.01611328125,160.536544799805,146.635345458984,1810.44262695312,1384.83703613281,5814.16162109375,420.070373535156,290.787414550781,846.121398925781,1384.24658203125,819.095275878906,164.067611694336,726.809692382812,2771.79663085938,9411.9638671875,2158.29516601562
2011-10-01,13324.220703125,242.23616027832,349.091979980469,415.120361328125,345.422119140625,349.493438720703,1997.27124023438,3730.5791015625,407.8369140625,1213.77172851562,361.100708007812,1211.89562988281,701.874938964844,889.6953125,3215.224609375,160.180450439453,237.752212524414,579.118774414062,432.978057861328,1054.81042480469,733.482604980469,3800,79.2940521240234,884.23388671875,2318.86254882812,943.476196289062,2175.806640625,404.357727050781,79,593.237121582031,125.489799499512,1160,177.157913208008,1312,3859.01733398438,37478.87890625,2397.15014648438,1225.60192871094,624.01806640625,1996.22021484375,5468.03125,3124.22119140625,3269.98510742188,1675.64624023438,878.407897949219,546.710144042969,9804.7587890625,986.539184570312,8275.4677734375,701.140930175781,3239.44897460938,152.842376708984,542.13037109375,476.868743896484,1369.47094726562,1385.00134277344,118.641464233398,465.91259765625,372.562133789062,160,139.506744384766,906.107116699219,805.529418945312,1505.35766601562,927.348083496094,177.001800537109,160.97868347168,1888.47900390625,1501.537109375,6654.7646484375,491.482360839844,319.058441162109,951.2890625,1430.97985839844,797.540100097656,132.029754638672,852.7900390625,2869.052734375,10602.9033203125,2047.10986328125
2011-11-01,13914.3388671875,272.740020751953,302.985504150391,395.995300292969,325.439117431641,353.862091064453,1997.27124023438,3833.30493164062,398.461303710938,1183.80187988281,318.618286132812,1144.14990234375,675.879455566406,772.304992675781,2843.6162109375,152.787490844727,242.507263183594,488.276550292969,432.978057861328,944.165954589844,898.516296386719,3800,77.3600463867188,816.955261230469,1973.5,959.603942871094,1870.78674316406,404.357727050781,70,593.237121582031,122.501976013184,1050,276.036743164062,1192,3588.88720703125,41572.13671875,2418.9423828125,1295.859375,768.932250976562,1939.72338867188,5779.2197265625,2676.16967773438,2927.41528320312,1278.78247070312,1050.64465332031,497.751007080078,8995.1923828125,986.539184570312,7070.751953125,618.653747558594,3260.484375,162.395004272461,549.930847167969,469.417663574219,1521.63452148438,1495.17199707031,118.641464233398,496.658050537109,372.562133789062,160,138.56413269043,943.341491699219,764.84619140625,1569.14404296875,864.463012695312,170.82731628418,191.399856567383,1872.87158203125,1470.41723632812,6479.63818359375,445.274536132812,306.349975585938,827,1570.58740234375,792.151306152344,103.81827545166,901.244018554688,2625.91259765625,10064.1396484375,2380.6650390625
